time,pin_voltage,current
2020-04-28 14:41:00.185359, 1685.238, 876
2020-04-28 14:41:00.647345, 1686.01, 880
2020-04-28 14:41:01.109533, 1686.448, 882
2020-04-28 14:41:01.571773, 1686.924, 885
2020-04-28 14:41:02.033712, 1686.456, 882
2020-04-28 14:41:02.496057, 1686.106, 881
2020-04-28 14:41:02.958498, 1684.73, 874
2020-04-28 14:41:03.421011, 1682.436, 862
2020-04-28 14:41:03.883505, 1682.188, 861
2020-04-28 14:41:04.345870, 1682.004, 860
2020-04-28 14:41:04.807937, 1683.228, 866
2020-04-28 14:41:05.270383, 1682.588, 863
2020-04-28 14:41:05.732864, 1683.892, 869
2020-04-28 14:41:06.195343, 1684.248, 871
2020-04-28 14:41:06.657613, 1684.438, 872
2020-04-28 14:41:07.119810, 1684.858, 874
2020-04-28 14:41:07.581875, 1682.418, 862
2020-04-28 14:41:08.043825, 1682.8, 864
2020-04-28 14:41:08.506073, 1684.376, 872
2020-04-28 14:41:08.968541, 1682.708, 864
2020-04-28 14:41:09.431309, 1683.21, 866
2020-04-28 14:41:09.893801, 1684.24, 871
2020-04-28 14:41:10.356308, 1684.098, 870
2020-04-28 14:41:10.818655, 1684.594, 873
2020-04-28 14:41:11.280623, 1684.714, 874
2020-04-28 14:41:11.742556, 1684.086, 870
2020-04-28 14:41:12.204463, 1683.316, 867
2020-04-28 14:41:12.666427, 1684.018, 870
2020-04-28 14:41:13.128998, 1683.91, 870
2020-04-28 14:41:13.591576, 1684.382, 872
2020-04-28 14:41:14.053945, 1683.874, 869
2020-04-28 14:41:14.516184, 1684.362, 872
2020-04-28 14:41:14.978358, 1683.6, 868
2020-04-28 14:41:15.440647, 1683.532, 868
2020-04-28 14:41:15.902979, 1685.004, 875
2020-04-28 14:41:16.365325, 1685.784, 879
2020-04-28 14:41:16.827673, 1685.746, 879
2020-04-28 14:41:17.289623, 1685.52, 878
2020-04-28 14:41:17.751859, 1684.77, 874
2020-04-28 14:41:18.213995, 1685.482, 877
2020-04-28 14:41:18.676058, 1686.252, 881
2020-04-28 14:41:19.138295, 1686.16, 881
2020-04-28 14:41:19.601059, 1685.208, 876
2020-04-28 14:41:20.063172, 1685.326, 877
2020-04-28 14:41:20.525109, 1685.376, 877
2020-04-28 14:41:20.987326, 1686.14, 881
2020-04-28 14:41:21.449742, 1686.342, 882
2020-04-28 14:41:21.912218, 1685.822, 879
2020-04-28 14:41:22.374533, 1685.772, 879
2020-04-28 14:41:22.836959, 1685.8, 879
2020-04-28 14:41:23.298992, 1684.904, 875
2020-04-28 14:41:23.761106, 1685.986, 880
2020-04-28 14:41:24.223418, 1686.54, 883
2020-04-28 14:41:24.685919, 1686.46, 882
2020-04-28 14:41:25.148549, 1687.036, 885
2020-04-28 14:41:25.610537, 1686.602, 883
2020-04-28 14:41:26.072747, 1685.668, 878
2020-04-28 14:41:26.534712, 1685.608, 878
2020-04-28 14:41:26.996816, 1685.076, 875
2020-04-28 14:41:27.459143, 1685.06, 875
2020-04-28 14:41:27.921702, 1685.79, 879
2020-04-28 14:41:28.384409, 1685.222, 876
2020-04-28 14:41:28.847137, 1684.436, 872
2020-04-28 14:41:29.309442, 1686.958, 885
2020-04-28 14:41:29.771427, 1687.754, 889
2020-04-28 14:41:30.233327, 1686.446, 882
2020-04-28 14:41:30.695465, 1685.762, 879
2020-04-28 14:41:31.157403, 1687.388, 887
2020-04-28 14:41:31.619655, 1687.318, 887
2020-04-28 14:41:32.082004, 1687.028, 885
2020-04-28 14:41:32.544599, 1687.998, 890
2020-04-28 14:41:33.007384, 1685.74, 879
2020-04-28 14:41:33.469936, 1687.272, 886
2020-04-28 14:41:33.932059, 1686.954, 885
2020-04-28 14:41:34.394366, 1686.578, 883
2020-04-28 14:41:34.856846, 1687.014, 885
2020-04-28 14:41:35.319317, 1686.584, 883
2020-04-28 14:41:35.781690, 1686.844, 884
2020-04-28 14:41:36.243849, 1687.532, 888
2020-04-28 14:41:36.705916, 1687.768, 889
2020-04-28 14:41:37.168043, 1688.568, 893
2020-04-28 14:41:37.630121, 1687.284, 886
2020-04-28 14:41:38.092667, 1686.546, 883
2020-04-28 14:41:38.555296, 1687.416, 887
2020-04-28 14:41:39.017840, 1687.028, 885
2020-04-28 14:41:39.480367, 1686.938, 885
2020-04-28 14:41:39.942537, 1687.83, 889
2020-04-28 14:41:40.404756, 1687.548, 888
2020-04-28 14:41:40.866750, 1687.906, 890
2020-04-28 14:41:41.328635, 1687.824, 889
2020-04-28 14:41:41.790826, 1687.784, 889
2020-04-28 14:41:42.253260, 1689.392, 897
2020-04-28 14:41:42.716080, 1688.55, 893
2020-04-28 14:41:43.178520, 1687.792, 889
2020-04-28 14:41:43.640914, 1688.786, 894
2020-04-28 14:41:44.103266, 1688.834, 894
2020-04-28 14:41:44.565845, 1688.646, 893
2020-04-28 14:41:45.028237, 1688.15, 891
2020-04-28 14:41:45.490773, 1687.446, 887
2020-04-28 14:41:45.953092, 1683.964, 870
2020-04-28 14:41:46.415131, 1685.74, 879
2020-04-28 14:41:46.877413, 1686.37, 882
2020-04-28 14:41:47.339488, 1686.592, 883
2020-04-28 14:41:47.801562, 1688.146, 891
2020-04-28 14:41:48.263870, 1688.702, 894
2020-04-28 14:41:48.726403, 1688.622, 893
2020-04-28 14:41:49.188988, 1688.084, 890
2020-04-28 14:41:49.651523, 1690.936, 905
2020-04-28 14:41:50.113906, 1690.058, 900
2020-04-28 14:41:50.575922, 1689.718, 899
2020-04-28 14:41:51.037942, 1689.968, 900
2020-04-28 14:41:51.500028, 1690.728, 904
2020-04-28 14:41:51.962024, 1690.694, 903
2020-04-28 14:41:52.424231, 1690.38, 902
2020-04-28 14:41:52.886650, 1690.276, 901
2020-04-28 14:41:53.349099, 1690.886, 904
2020-04-28 14:41:53.811723, 1690.834, 904
2020-04-28 14:41:54.274325, 1690.48, 902
2020-04-28 14:41:54.736685, 1690.724, 904
2020-04-28 14:41:55.199048, 1690.104, 901
2020-04-28 14:41:55.661432, 1690.268, 901
2020-04-28 14:41:56.123855, 1690.752, 904
2020-04-28 14:41:56.585873, 1690.896, 904
2020-04-28 14:41:57.047762, 1691.574, 908
2020-04-28 14:41:57.509794, 1691.216, 906
2020-04-28 14:41:57.971743, 1691.14, 906
2020-04-28 14:41:58.433796, 1691.126, 906
2020-04-28 14:41:58.896238, 1690.482, 902
2020-04-28 14:41:59.358734, 1690.478, 902
2020-04-28 14:41:59.820992, 1691.04, 905
2020-04-28 14:42:00.283341, 1690.344, 902
2020-04-28 14:42:00.745545, 1690.786, 904
2020-04-28 14:42:01.207535, 1691.096, 905
2020-04-28 14:42:01.669608, 1691.178, 906
2020-04-28 14:42:02.131631, 1692.076, 910
2020-04-28 14:42:02.593500, 1691.366, 907
2020-04-28 14:42:03.056073, 1690.488, 902
2020-04-28 14:42:03.518830, 1690.87, 904
2020-04-28 14:42:03.981210, 1690.77, 904
2020-04-28 14:42:04.443301, 1690.424, 902
2020-04-28 14:42:04.905468, 1691.69, 908
2020-04-28 14:42:05.367819, 1691.278, 906
2020-04-28 14:42:05.830287, 1689.916, 900
2020-04-28 14:42:06.292544, 1690.568, 903
2020-04-28 14:42:06.754818, 1691.608, 908
2020-04-28 14:42:07.216938, 1692.616, 913
2020-04-28 14:42:07.678892, 1691.248, 906
2020-04-28 14:42:08.141015, 1689.02, 895
2020-04-28 14:42:08.603053, 1691.114, 906
2020-04-28 14:42:09.065145, 1692.246, 911
2020-04-28 14:42:09.527630, 1691.6, 908
2020-04-28 14:42:09.989991, 1691.048, 905
2020-04-28 14:42:10.452370, 1691.402, 907
2020-04-28 14:42:10.914794, 1692.072, 910
2020-04-28 14:42:11.376864, 1691.072, 905
2020-04-28 14:42:11.838877, 1692.332, 912
2020-04-28 14:42:12.300939, 1690.872, 904
2020-04-28 14:42:12.762932, 1692.042, 910
2020-04-28 14:42:13.225178, 1692.008, 910
2020-04-28 14:42:13.687611, 1692.324, 912
2020-04-28 14:42:14.150102, 1693.31, 917
2020-04-28 14:42:14.612444, 1692.854, 914
2020-04-28 14:42:15.074721, 1691.424, 907
2020-04-28 14:42:15.537220, 1687.628, 888
2020-04-28 14:42:15.999594, 1687.3, 886
2020-04-28 14:42:16.461894, 1687.474, 887
2020-04-28 14:42:16.924195, 1688.198, 891
2020-04-28 14:42:17.386223, 1687.66, 888
2020-04-28 14:42:17.848407, 1688.324, 892
2020-04-28 14:42:18.310474, 1687.518, 888
2020-04-28 14:42:18.772535, 1686.926, 885
2020-04-28 14:42:19.234551, 1687.99, 890
2020-04-28 14:42:19.696955, 1688.13, 891
2020-04-28 14:42:20.159595, 1688.224, 891
2020-04-28 14:42:20.621935, 1687.498, 887
2020-04-28 14:42:21.084418, 1687.394, 887
2020-04-28 14:42:21.546361, 1687.974, 890
2020-04-28 14:42:22.008434, 1689.146, 896
2020-04-28 14:42:22.470629, 1689.792, 899
2020-04-28 14:42:22.932480, 1688.588, 893
2020-04-28 14:42:23.395209, 1686.802, 884
2020-04-28 14:42:23.857624, 1687.29, 886
2020-04-28 14:42:24.320043, 1687.52, 888
2020-04-28 14:42:24.782114, 1687.33, 887
2020-04-28 14:42:25.244077, 1687.586, 888
2020-04-28 14:42:25.706262, 1687.304, 887
2020-04-28 14:42:26.168837, 1687.67, 888
2020-04-28 14:42:26.631249, 1687.414, 887
2020-04-28 14:42:27.093639, 1688.264, 891
2020-04-28 14:42:27.556178, 1688.022, 890
2020-04-28 14:42:28.017730, 1687.266, 886
2020-04-28 14:42:28.479022, 1686.874, 884
2020-04-28 14:42:28.940486, 1687.924, 890
2020-04-28 14:42:29.402192, 1688.234, 891
2020-04-28 14:42:29.863833, 1687.172, 886
2020-04-28 14:42:30.325428, 1687.01, 885
2020-04-28 14:42:30.786964, 1686.71, 884
2020-04-28 14:42:31.248509, 1687.814, 889
2020-04-28 14:42:31.709853, 1688.718, 894
2020-04-28 14:42:32.171046, 1688.418, 892
2020-04-28 14:42:32.631907, 1688.366, 892
2020-04-28 14:42:33.093265, 1687.888, 889
2020-04-28 14:42:33.554934, 1687.508, 888
2020-04-28 14:42:34.016411, 1687.748, 889
2020-04-28 14:42:34.477978, 1687.916, 890
2020-04-28 14:42:34.939437, 1689.17, 896
2020-04-28 14:42:35.400924, 1688.682, 893
2020-04-28 14:42:35.862352, 1688.41, 892
2020-04-28 14:42:36.323840, 1688.618, 893
2020-04-28 14:42:36.785337, 1688.662, 893
2020-04-28 14:42:37.246770, 1688.682, 893
2020-04-28 14:42:37.708275, 1688.84, 894
2020-04-28 14:42:38.169473, 1688.598, 893
2020-04-28 14:42:38.630350, 1688.292, 891
2020-04-28 14:42:39.091455, 1687.726, 889
2020-04-28 14:42:39.552893, 1687.992, 890
2020-04-28 14:42:40.014333, 1687.654, 888
2020-04-28 14:42:40.475847, 1688.004, 890
2020-04-28 14:42:40.937243, 1687.956, 890
2020-04-28 14:42:41.398635, 1688.81, 894
2020-04-28 14:42:41.860069, 1688.062, 890
2020-04-28 14:42:42.321371, 1689.29, 896
2020-04-28 14:42:42.782358, 1688.556, 893
2020-04-28 14:42:43.243675, 1688.358, 892
2020-04-28 14:42:43.705237, 1687.946, 890
2020-04-28 14:42:44.166503, 1688.134, 891
2020-04-28 14:42:44.627997, 1687.606, 888
2020-04-28 14:42:45.089450, 1688.272, 891
2020-04-28 14:42:45.550901, 1689.21, 896
2020-04-28 14:42:46.012463, 1687.056, 885
2020-04-28 14:42:46.473813, 1688.692, 893
2020-04-28 14:42:46.935259, 1689.22, 896
2020-04-28 14:42:47.396229, 1689.454, 897
2020-04-28 14:42:47.857217, 1689.988, 900
2020-04-28 14:42:48.318536, 1689.09, 895
2020-04-28 14:42:48.779439, 1687.846, 889
2020-04-28 14:42:49.240620, 1688.216, 891
2020-04-28 14:42:49.701970, 1688.194, 891
2020-04-28 14:42:50.163401, 1689.506, 898
2020-04-28 14:42:50.624909, 1690.216, 901
2020-04-28 14:42:51.086447, 1690.258, 901
2020-04-28 14:42:51.547872, 1690.456, 902
2020-04-28 14:42:52.009231, 1689.724, 899
2020-04-28 14:42:52.470628, 1689.416, 897
2020-04-28 14:42:52.931568, 1689.218, 896
2020-04-28 14:42:53.393138, 1689.018, 895
2020-04-28 14:42:53.854607, 1689.208, 896
2020-04-28 14:42:54.316183, 1689.768, 899
2020-04-28 14:42:54.777684, 1690.506, 903
2020-04-28 14:42:55.239059, 1689.954, 900
2020-04-28 14:42:55.700494, 1688.196, 891
2020-04-28 14:42:56.161849, 1689.192, 896
2020-04-28 14:42:56.623371, 1689.312, 897
2020-04-28 14:42:57.084729, 1690.174, 901
2020-04-28 14:42:57.545425, 1691.018, 905
2020-04-28 14:42:58.006380, 1690.85, 904
2020-04-28 14:42:58.467856, 1690.2, 901
2020-04-28 14:42:58.929112, 1689.186, 896
2020-04-28 14:42:59.390836, 1689.066, 895
