time,pin_voltage,current
2020-03-04 14:05:22.411018, 1621.302, 557
2020-03-04 14:05:22.872029, 1620.646, 553
2020-03-04 14:05:23.333169, 1619.656, 548
2020-03-04 14:05:23.794529, 1615.654, 528
2020-03-04 14:05:24.255897, 1614.428, 522
2020-03-04 14:05:24.717076, 1615.82, 529
2020-03-04 14:05:25.178380, 1615.47, 527
2020-03-04 14:05:25.639295, 1615.578, 528
2020-03-04 14:05:26.100181, 1615.588, 528
2020-03-04 14:05:26.561093, 1615.676, 528
2020-03-04 14:05:27.022130, 1614.846, 524
2020-03-04 14:05:27.483297, 1616.174, 531
2020-03-04 14:05:27.944602, 1614.974, 525
2020-03-04 14:05:28.405928, 1615.9, 530
2020-03-04 14:05:28.867222, 1615.01, 525
2020-03-04 14:05:29.328570, 1615.236, 526
2020-03-04 14:05:29.789587, 1615.14, 526
2020-03-04 14:05:30.250482, 1614.86, 524
2020-03-04 14:05:30.711420, 1615.158, 526
2020-03-04 14:05:31.171977, 1614.874, 524
2020-03-04 14:05:31.632710, 1615.464, 527
2020-03-04 14:05:32.094049, 1614.746, 524
2020-03-04 14:05:32.555371, 1614.466, 522
2020-03-04 14:05:33.016783, 1614.714, 524
2020-03-04 14:05:33.477962, 1613.14, 516
2020-03-04 14:05:33.938902, 1587.682, 388
2020-03-04 14:05:34.399919, 1587.548, 388
2020-03-04 14:05:34.861081, 1587.808, 389
2020-03-04 14:05:35.322190, 1587.048, 385
2020-03-04 14:05:35.783383, 1587.924, 390
2020-03-04 14:05:36.244725, 1587.924, 390
2020-03-04 14:05:36.706030, 1587.448, 387
2020-03-04 14:05:37.167269, 1590.82, 404
2020-03-04 14:05:37.628569, 1592.566, 413
2020-03-04 14:05:38.089489, 1591.61, 408
2020-03-04 14:05:38.550441, 1587.854, 389
2020-03-04 14:05:39.011279, 1588.106, 391
2020-03-04 14:05:39.472210, 1587.862, 389
2020-03-04 14:05:39.933274, 1587.658, 388
2020-03-04 14:05:40.394539, 1587.056, 385
2020-03-04 14:05:40.855779, 1588.748, 394
2020-03-04 14:05:41.316520, 1588.064, 390
2020-03-04 14:05:41.777389, 1587.736, 389
2020-03-04 14:05:42.238340, 1587.492, 387
2020-03-04 14:05:42.699284, 1588.248, 391
2020-03-04 14:05:43.160225, 1587.578, 388
2020-03-04 14:05:43.621214, 1587.726, 389
2020-03-04 14:05:44.082444, 1587.752, 389
2020-03-04 14:05:44.543787, 1588.054, 390
2020-03-04 14:05:45.005115, 1587.426, 387
2020-03-04 14:05:45.466516, 1587.832, 389
2020-03-04 14:05:45.927874, 1587.502, 388
2020-03-04 14:05:46.388791, 1588.96, 395
2020-03-04 14:05:46.849691, 1587.74, 389
2020-03-04 14:05:47.310638, 1587.262, 386
2020-03-04 14:05:47.771507, 1587.512, 388
2020-03-04 14:05:48.232576, 1588.194, 391
2020-03-04 14:05:48.693965, 1588.58, 393
2020-03-04 14:05:49.155242, 1587.938, 390
2020-03-04 14:05:49.616620, 1588.626, 393
2020-03-04 14:05:50.077882, 1587.092, 385
2020-03-04 14:05:50.538831, 1588.02, 390
2020-03-04 14:05:50.999644, 1587.832, 389
2020-03-04 14:05:51.460126, 1587.502, 388
2020-03-04 14:05:51.920801, 1586.638, 383
2020-03-04 14:05:52.382037, 1588.094, 390
2020-03-04 14:05:52.843455, 1587.926, 390
2020-03-04 14:05:53.304803, 1587.642, 388
2020-03-04 14:05:53.766138, 1588.58, 393
2020-03-04 14:05:54.227550, 1587.094, 385
2020-03-04 14:05:54.688590, 1587.242, 386
2020-03-04 14:05:55.149585, 1587.338, 387
